property_type,society,sector,price,price_per_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,area,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
house,independent,sector 3 phase 3 extension,0.7,7007.0,Plot area 111(92.81 sq.m.),2 Bedrooms,3.0,1,1.0,North,Relatively New,999.0,,999.0,,0,0,1,1,0,0,29
flat,m3m heights,sector 65,2.65 Crore,18492.0,Super Built up area 1433(133.13 sq.m.),2.0,2.0,3.0,4.0,North-East,New Property,,,,,1,0,0,0,0,0,38
house,"bhim nagar, sector 6",sector 6,0.85,126865.0,Plot area 67(6.22 sq.m.),5 Bedrooms,2.0,2,1.0,,Old Property,67.0,,67.0,,0,0,0,1,0,0,29
house,ansals florence villa,sector 57,3.3,19820.0,Plot area 185(154.68 sq.m.),4 Bedrooms,3.0,3+,2.0,East,Moderately Old,1665.0,,1665.0,,1,1,1,1,0,0,151
house,bhim nagar society,sector 6,0.4,2500.0,Built Up area: 1600 (148.64 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),4 Bedrooms,2.0,2,1.0,East,Undefined,1600.0,,,,0,0,0,0,0,0,0
house,international city by sobha phase 2,sector 109,9.4,26111.0,Plot area 400(334.45 sq.m.),5 Bedrooms,6.0,3+,2.0,North-East,Relatively New,3600.0,,3600.0,,1,1,1,1,0,1,147
flat,bestech park view grand spa4.3 ?,sector 81,2.29 Crore,8609.0,Super Built up area 2660(247.12 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,4.0,,10.0,North-East,Relatively New,,,,,1,1,0,0,0,2,174
flat,pyramid pride,sector 76,50 Lac,6578.0,Carpet area: 760 (70.61 sq.m.),2.0,2.0,1.0,8.0,North,Under Construction,,,,,0,0,0,0,0,0,76
flat,bptp terra3.8 ?,sector 37d,1.17 Crore,8297.0,Super Built up area 1410(130.99 sq.m.),2.0,2.0,2.0,0.0,North-East,Relatively New,,,,,0,0,0,0,0,0,107
flat,the penthouses at the hibiscus,sector 50,8.5 Crore,8500.0,Carpet area: 10000 (929.03 sq.m.),4.0,4.0,3.0,9.0,South-East,Moderately Old,,,,,0,1,0,0,0,0,35
flat,paras dews,sector 106,1.15 Crore,6534.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,,12.0,East,Relatively New,,,,,1,1,0,0,0,1,174
flat,signature global synera3.4 ?,sector 81,38 Lac,9500.0,Carpet area: 400 (37.16 sq.m.),1.0,1.0,2.0,3.0,South-West,Relatively New,,,,,0,0,0,0,0,0,43
flat,emaar palm gardens4.1 ?,sector 83,1.75 Crore,9210.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3.0,3.0,3.0,6.0,North-West,Relatively New,,,,,0,1,0,0,0,1,105
flat,experion heartsong,dwarka expressway,1.08 Crore,6150.0,Built Up area: 1758 (163.32 sq.m.),3.0,3.0,,,,Under Construction,,,,,0,0,0,0,0,0,0
house,independent,sector 26,10.5,43210.0,Plot area 302(252.51 sq.m.)Built Up area: 300 sq.yards (250.84 sq.m.)Carpet area: 270 sq.yards (225.75 sq.m.),12 Bedrooms,12.0,3+,4.0,North-East,Relatively New,2430.0,,302.0,,0,1,0,1,0,1,72
house,independent,sector 45,8.5,26235.0,Plot area 360(301.01 sq.m.),5 Bedrooms,4.0,2,1.0,North-East,Moderately Old,3240.0,,3240.0,,0,1,0,1,0,1,49
flat,experion the heartsong3.9 ?,sector 108,1.68 Crore,8387.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1338.29 sq.ft. (124.33 sq.m.)Carpet area: 986.41 sq.ft. (91.64 sq.m.),3.0,3.0,,4.0,East,Relatively New,,,,,1,1,0,0,0,1,86
flat,m3m sierra 68,sector 68,1.1 Crore,8986.0,Super Built up area 1224(113.71 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),2.0,2.0,3.0,1.0,North-East,Relatively New,,,,,0,0,0,0,0,1,127
flat,chanderlok society,sector 28,90 Lac,7234.0,Carpet area: 1244 (115.57 sq.m.),4.0,2.0,,1.0,,Old Property,,,,,0,0,0,0,0,0,0
flat,eldeco accolade3.8 ?,sohna road,1.35 Crore,6136.0,Carpet area: 2200 (204.39 sq.m.),3.0,3.0,3.0,2.0,,New Property,,,,,0,1,0,0,0,0,72
flat,ats tourmaline3.9 ?,sector 109,1.75 Crore,8139.0,Super Built up area 2150(199.74 sq.m.),3.0,4.0,,2.0,North,Relatively New,,,,,0,1,0,0,1,0,65
house,iffco nagar and 17b rwa,sector 17,2.98,20566.0,Plot area 161(134.62 sq.m.),6 Bedrooms,6.0,3+,3.0,East,Relatively New,1449.0,,1449.0,,1,0,0,1,0,0,78
flat,m3m skycity,sector 65,1.8 Crore,13700.0,Carpet area: 1310 (121.7 sq.m.),2.0,2.0,3.0,13.0,,New Property,,,,,0,0,0,0,0,0,73
flat,avl 36 gurgaon3.7 ?,sector 36a,37.1 Lac,10539.0,Super Built up area 352(32.7 sq.m.),1.0,1.0,1.0,3.0,North,Relatively New,,,,,0,0,0,0,0,1,88
flat,tulip violet4.3 ?,sector 69,1.32 Crore,8411.0,Super Built up area 1568(145.67 sq.m.),3.0,3.0,1.0,12.0,South-West,Relatively New,,,,,0,0,0,1,0,1,86
flat,bptp pedestal,sector 70a,1.9 Crore,9500.0,Carpet area: 1900 (176.52 sq.m.),4.0,3.0,3.0,2.0,East,New Property,,,,,0,0,1,0,0,0,133
flat,landmark the residency,sector 103,90 Lac,6666.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,2.0,1.0,South-West,Relatively New,,,,,0,0,0,0,0,0,44
flat,experion the heartsong3.9 ?,sector 108,93 Lac,6079.0,Super Built up area 1283(119.19 sq.m.),2.0,3.0,3.0,10.0,East,Relatively New,,,,,0,0,0,0,0,0,81
flat,sobha city,sector 108,2.1 Crore,13975.0,Super Built up area 1381(128.3 sq.m.),2.0,2.0,2.0,3.0,,Undefined,,,,,0,0,0,0,0,0,74
flat,tulip petals3.6 ?,sector 89,1.55 Crore,10000.0,Super Built up area 1550(144 sq.m.),3.0,2.0,3.0,6.0,East,Moderately Old,,,,,0,0,1,0,0,1,111
flat,shree vardhman flora3.8 ?,sector 90,92 Lac,4717.0,Carpet area: 1950 (181.16 sq.m.),3.0,3.0,2.0,6.0,North,Relatively New,,,,,1,0,0,0,0,1,49
flat,signature global the millennia,sector 110,65 Lac,10906.0,Super Built up area 650(60.39 sq.m.)Carpet area: 596 sq.ft. (55.37 sq.m.),2.0,2.0,3.0,0.0,,New Property,,,,,0,0,0,0,0,0,40
house,independent,sector 69,0.8,10484.0,Built Up area: 763 (70.89 sq.m.),1 Bedroom,1.0,0,1.0,,Undefined,763.0,,,,0,0,0,0,0,0,0
flat,signature andour heights3.8 ?,sector 71,59 Lac,8428.0,Super Built up area 700(65.03 sq.m.)Built Up area: 639 sq.ft. (59.37 sq.m.)Carpet area: 540.89 sq.ft. (50.25 sq.m.),2.0,2.0,1.0,6.0,North-East,Moderately Old,,,,,0,0,0,0,0,0,67
house,independent,sector 28,12.0,42194.0,Plot area 316(264.22 sq.m.),4 Bedrooms,5.0,3+,4.0,East,Relatively New,2844.0,,2844.0,,0,1,1,1,0,1,60
flat,supertech araville,sector 79,71.5 Lac,5522.0,Built Up area: 1295 (120.31 sq.m.),2.0,2.0,,9.0,,Under Construction,,,,,0,0,0,0,0,0,0
house,project mianwali colony,sector 12,2.0,14815.0,Built Up area: 1350 (125.42 sq.m.),5 Bedrooms,5.0,2,3.0,East,Undefined,1350.0,,,,0,0,0,0,0,0,0
flat,siddhartha apartment,sector 95,1.1 Crore,4327.0,Carpet area: 2542 (236.16 sq.m.),4.0,3.0,3.0,9.0,North,Relatively New,,,,,0,1,0,0,1,0,22
flat,corona gracieux,sector 76,1.05 Crore,5949.0,Super Built up area 1765(163.97 sq.m.),3.0,3.0,,7.0,North-East,Relatively New,,,,,0,0,0,0,0,1,133
house,independent,sector 2,,3452.0,nan,,,,,,Undefined,,,,,0,0,0,0,0,0,0
house,suncity township4.1 ?,sector 54,25.0,31111.0,Plot area 1000(836.13 sq.m.),4 Bedrooms,4.0,3+,2.0,North,Moderately Old,8036.0,,1000.0,,1,1,1,1,0,0,0
flat,tulip violet4.2 ?,sector 69,2 Crore,9583.0,Super Built up area 2087(193.89 sq.m.),4.0,4.0,2.0,0.0,South-East,Relatively New,,,,,0,0,0,0,0,0,157
flat,ramprastha the edge towers3.5 ?,sector 37d,80 Lac,8888.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1310 sq.ft. (121.7 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,3.0,10.0,South-East,Relatively New,,,,,0,0,0,0,1,0,166
flat,la vida by tata housing,sector 113,1.38 Crore,12000.0,Super Built up area 1573(146.14 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2.0,2.0,3.0,8.0,South-West,New Property,,,,,1,0,0,0,0,0,174
flat,la vida by tata housing,sector 113,1.75 Crore,10489.0,Super Built up area 1573(146.14 sq.m.),2.0,2.0,3.0,10.0,East,Relatively New,,,,,1,0,0,0,0,0,93
house,independent,sector 57,7.25,26852.0,Plot area 300(250.84 sq.m.),9 Bedrooms,9.0,3+,2.0,North-East,New Property,2700.0,,2700.0,,0,1,0,1,1,1,49
flat,experion windchants3.8 ?,sector 112,5.49 Crore,11584.0,Super Built up area 4739(440.27 sq.m.)Built Up area: 3655.35 sq.ft. (339.59 sq.m.),4.0,5.0,,5.0,South,Relatively New,,,,,0,1,0,0,0,1,168
flat,godrej frontier3.7 ?,sector 80,1.4 Crore,6189.0,Super Built up area 2262(210.15 sq.m.)Built Up area: 1854 sq.ft. (172.24 sq.m.)Carpet area: 1576 sq.ft. (146.42 sq.m.),3.0,4.0,2.0,10.0,North-West,Moderately Old,,,,,0,0,1,1,0,0,111
house,dlf city plot phase 3,sector 24,,,Built Up area: 5000 (464.52 sq.m.),5 Bedrooms,5.0,3+,4.0,North-East,Undefined,,,,,0,0,0,0,0,0,0
flat,supertech araville,sector 79,Price on Request,,Built Up area: 1295 (120.31 sq.m.),2.0,2.0,,15.0,,Undefined,,,,,0,0,0,0,0,0,0
flat,vatika the seven lamps3.8 ?,sector 82,77.5 Lac,5932.0,Super Built up area 1298(120.59 sq.m.),2.0,2.0,2.0,0.0,North-West,Relatively New,,,,,0,0,0,0,0,1,103
flat,oriental valley chs,sector 9a,1.5 Crore,9090.0,Carpet area: 1650 (153.29 sq.m.),4.0,3.0,,8.0,,Relatively New,,,,,0,0,0,0,0,1,8
house,luxury dlf city floors,sector 26,8.25,45833.0,Plot area 200(167.23 sq.m.),12 Bedrooms,12.0,3+,4.0,North,New Property,1800.0,,1800.0,,0,1,0,0,0,1,105
flat,palam vihar extension west zone rwa,sector 2,20 Lac,4000.0,Carpet area: 500 (46.45 sq.m.),1.0,1.0,1.0,1.0,,Moderately Old,,,,,0,0,0,0,1,0,0
flat,rof ananda,sector 95,20 Lac,5463.0,Carpet area: 366.08 (34.01 sq.m.),1.0,1.0,1.0,10.0,West,Relatively New,,,,,0,0,0,0,0,0,82
house,dlf city plots,sector 26,18.0,39841.0,Plot area 502(419.74 sq.m.),6 Bedrooms,6.0,2,3.0,North,Old Property,4518.0,,4518.0,,0,1,0,1,1,1,49
flat,ats tourmaline3.9 ?,sector 109,1.4 Crore,8000.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3.0,,8.0,North-East,Relatively New,,,,,0,0,1,0,0,0,119
flat,pyramid urban homes 2,sector 86,42.5 Lac,8483.0,Carpet area: 501 (46.54 sq.m.),2.0,2.0,1.0,2.0,North-East,New Property,,,,,1,1,0,1,1,0,84
flat,smart world orchard,sector 61,2.3 Crore,14110.0,Super Built up area 1630(151.43 sq.m.),3.0,3.0,2.0,2.0,,Undefined,,,,,1,0,0,0,0,0,79
house,independent,sector 2,5.0,15384.0,Carpet area: 3250 (301.93 sq.m.),6 Bedrooms,6.0,2,1.0,South,Undefined,3250.0,,,,0,0,0,0,0,0,0
flat,bestech park view sanskruti4.2 ?,sector 92,1.5 Crore,7812.0,Super Built up area 1920(178.37 sq.m.),3.0,3.0,3.0,3.0,East,Relatively New,,,,,0,0,0,0,1,0,49
house,vatika signature villas,sector 82,5.0,15432.0,Plot area 360(301.01 sq.m.),4 Bedrooms,4.0,3+,3.0,East,Relatively New,3240.0,,3240.0,,0,1,1,1,0,0,24
house,independent,sector 4,0.65,11111.0,Plot area 65(54.35 sq.m.),4 Bedrooms,2.0,2,,,Moderately Old,585.0,,585.0,,0,0,0,0,0,0,0
flat,m3m merlin3.7 ?,sector 67,3.5 Crore,14843.0,Super Built up area 2358(219.07 sq.m.),3.0,4.0,,15.0,South,Relatively New,,,,,0,1,0,0,0,1,158
flat,valley view estate,gwal pahari,38 Lac,6089.0,Super Built up area 624(57.97 sq.m.),1.0,1.0,1.0,11.0,,Moderately Old,,,,,0,0,0,0,0,0,42
house,dlf city phase 1,sector 26,5.5,30556.0,Plot area 200(167.23 sq.m.),4 Bedrooms,4.0,3+,2.0,East,Moderately Old,1800.0,,1800.0,,0,0,1,1,0,0,49
flat,tulip ivory3.5 ?,sector 70,2.35 Crore,9791.0,Carpet area: 2400 (222.97 sq.m.),4.0,4.0,,8.0,West,Moderately Old,,,,,0,1,0,0,0,0,108
flat,signature global park4.0 ?,sohna road,90 Lac,6254.0,Carpet area: 1439 (133.69 sq.m.),3.0,3.0,3.0,3.0,North-West,Relatively New,,,,,0,0,0,1,0,0,96
house,independent,sector 11,1.8,8078.0,Carpet area: 2228 (206.99 sq.m.),8 Bedrooms,5.0,2,1.0,South,Undefined,2228.0,,,,0,0,0,0,0,0,0
house,independent,sector 2,5.7,22634.0,Plot area 270(225.75 sq.m.),9 Bedrooms,9.0,3+,3.0,North-East,Moderately Old,2518.0,,2430.0,,0,0,0,1,0,1,0
house,suncity township4.1 ?,sector 54,2.0,30968.0,Plot area 60Built Up area: 60 sq.m.Carpet area: 59 sq.m.,9 Bedrooms,9.0,3,11.0,North,Relatively New,646.0,,642.0,,0,1,0,0,0,2,7
flat,godrej oasis3.9 ?,sector 88a,1.19 Crore,10162.0,Super Built up area 1628(151.25 sq.m.)Carpet area: 1171 sq.ft. (108.79 sq.m.),2.0,2.0,3.0,15.0,South-East,Relatively New,,,,,1,0,0,1,0,1,174
flat,signature global city 63a,sector 63a,1.4 Crore,11336.0,Carpet area: 1235 (114.74 sq.m.),2.0,2.0,2.0,3.0,East,Undefined,,,,,0,0,0,0,1,0,0
flat,sare green parc 2,sector 92,61 Lac,4837.0,Super Built up area 1261(117.15 sq.m.),3.0,2.0,2.0,6.0,,Under Construction,,,,,0,0,0,0,1,0,0
house,shri shyam residency,sector 104,0.62,12400.0,Plot area 500(46.45 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 480 sq.ft. (44.59 sq.m.),3 Bedrooms,3.0,1,2.0,,Moderately Old,500.0,,500.0,,0,0,0,0,1,2,8
flat,adani m2k oyster grande3.9 ?,sector 102,2.35 Crore,8468.0,Super Built up area 2598(241.36 sq.m.),3.0,3.0,3.0,14.0,East,Relatively New,,,,,1,1,0,0,0,1,165
flat,umang monsoon breeze,sector 78,75 Lac,6053.0,Built Up area: 1239 (115.11 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2.0,2.0,1.0,5.0,East,Undefined,,,,,0,0,0,0,0,0,0
flat,vatika the seven lamps3.8 ?,sector 82,1.39 Crore,6412.0,Super Built up area 2160(200.67 sq.m.),3.0,3.0,,11.0,East,Relatively New,,,,,1,1,0,0,0,1,117
flat,railway officers rpf society,sector 9a,1.3 Crore,5039.0,Built Up area: 2580 (239.69 sq.m.),4.0,4.0,,9.0,East,Undefined,,,,,0,0,0,0,0,0,0
house,international city by sobha phase 1,sector 109,6.0,9634.0,Plot area 692(578.6 sq.m.),4 Bedrooms,5.0,3,2.0,North-East,Moderately Old,6228.0,,6228.0,,0,0,0,0,0,0,76
flat,antriksh heights3.7 ?,sector 84,60 Lac,5000.0,Super Built up area 1200(111.48 sq.m.),2.0,2.0,2.0,14.0,North,Relatively New,,,,,0,0,0,0,0,0,52
flat,ireo the grand arch4.0 ?,sector 58,3.83 Crore,21577.0,Super Built up area 2164(201.04 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1775 sq.ft. (164.9 sq.m.),3.0,4.0,2.0,10.0,North-East,Relatively New,,,,,1,1,0,0,0,1,174
flat,bestech park view residency3.9 ?,sector 2,98.1 Lac,6932.0,Super Built up area 1415(131.46 sq.m.),2.0,2.0,3.0,11.0,East,Moderately Old,,,,,0,0,0,0,0,0,83
flat,puri diplomatic greens3.9 ?,sector 111,3.65 Crore,12372.0,Super Built up area 2950(274.06 sq.m.),4.0,5.0,,17.0,West,Moderately Old,,,,,0,1,0,0,0,0,132
house,emaar mgf marbella,sector 66,9.01,16066.0,Plot area 521,4 Bedrooms,4.0,3+,3.0,North-East,Relatively New,5608.0,,5574.7,,0,1,1,0,0,0,122
flat,eden landmark,manesar,50 Lac,3847.0,Built Up area: 1300 (120.77 sq.m.),2.0,2.0,,7.0,,Under Construction,,,,,0,0,0,0,0,0,0
flat,shree vardhman victoria3.8 ?,sector 70,1.66 Crore,14254.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3.0,8.0,North,Relatively New,,,,,0,1,0,0,0,0,108
flat,godrej nature plus,sector 33,1.4 Crore,15124.0,Super Built up area 145Carpet area: 86 sq.m.,3.0,2.0,,20.0,,New Property,,,,,0,0,0,0,0,0,70
house,dlf the arbour,sector 63,8.5,21519.0,Built Up area: 3950 (366.97 sq.m.),4 Bedrooms,4.0,3+,27.0,,Undefined,3950.0,,,,0,0,0,0,0,0,0
flat,experion the heartsong3.9 ?,sector 108,1.55 Crore,7738.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,,7.0,North-East,Relatively New,,,,,0,1,0,1,0,1,174
flat,rof ananda,sector 95,20 Lac,5463.0,Carpet area: 366.08 (34.01 sq.m.),1.0,1.0,1.0,9.0,South-West,Relatively New,,,,,0,0,0,1,0,0,52
flat,raheja atharva3.6 ?,sector 109,2.2 Crore,9490.0,Carpet area: 2318 (215.35 sq.m.),3.0,3.0,2.0,7.0,North,Moderately Old,,,,,0,1,0,0,0,1,111
flat,ashiana anmol3.5 ?,sohna road,88 Lac,11125.0,Super Built up area 1275(118.45 sq.m.)Carpet area: 791 sq.ft. (73.49 sq.m.),2.0,2.0,2.0,13.0,East,Relatively New,,,,,0,0,0,0,0,2,127
flat,dlf regal gardens3.9 ?,sector 90,1.17 Crore,6708.0,Super Built up area 1744(162.02 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),3.0,3.0,3.0,15.0,North,Relatively New,,,,,0,0,0,0,0,1,136
house,independent,sector 7,2.25,15625.0,Plot area 160(133.78 sq.m.),3 Bedrooms,3.0,2,2.0,North-West,Old Property,1440.0,,1440.0,,0,0,0,0,0,1,27
flat,shree vardhman flora3.8 ?,sector 90,95 Lac,6333.0,Carpet area: 1500 (139.35 sq.m.),3.0,3.0,3.0,9.0,South-East,Relatively New,,,,,0,1,0,0,0,0,90
flat,sare homes,sector 92,1.1 Crore,5347.0,Carpet area: 2057 (191.1 sq.m.),4.0,4.0,3.0,4.0,North-West,Relatively New,,,,,0,1,0,0,0,0,108
flat,smart world gems,sector 89,1.2 Crore,8433.0,Built Up area: 1423 (132.2 sq.m.)Carpet area: 920 sq.ft. (85.47 sq.m.),3.0,3.0,2.0,2.0,East,Undefined,,,,,0,0,0,0,0,0,0
flat,emaar mgf emerald floors premier3.8 ?,sector 65,2.85 Crore,14430.0,Super Built up area 1975(183.48 sq.m.),4.0,4.0,,0.0,West,Relatively New,,,,,1,1,0,0,0,1,151
flat,signature global synera3.4 ?,sector 81,40 Lac,6319.0,Super Built up area 633(58.81 sq.m.)Carpet area: 539 sq.ft. (50.07 sq.m.),2.0,2.0,1.0,12.0,South,Relatively New,,,,,0,0,0,0,0,0,23
house,bhawani enclave,sector 12,0.42,8235.0,Plot area 565(52.49 sq.m.)Carpet area: 510 sq.ft. (47.38 sq.m.),3 Bedrooms,3.0,0,2.0,East,New Property,510.0,,565.0,,0,0,0,1,0,0,0
flat,m3m skywalk,sector 74,1.4 Crore,9831.0,Super Built up area 1424(132.29 sq.m.),2.0,2.0,2.0,17.0,North-East,New Property,,,,,0,0,0,0,0,1,167
flat,m3m skycity,sector 65,2.85 Crore,15590.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3.0,43.0,South,Undefined,,,,,0,0,0,0,0,1,115
flat,eldeco accolade3.8 ?,sohna road,95.75 Lac,6571.0,Super Built up area 1457(135.36 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2.0,2.0,,14.0,East,Relatively New,,,,,1,0,0,0,0,0,151
flat,central park flower valley,sector 33,1.4 Crore,21538.0,Super Built up area 650(60.39 sq.m.),3.0,3.0,3.0,2.0,,Under Construction,,,,,0,0,0,0,0,0,54
house,independent,sector 8,0.49,11250.0,Plot area 360(33.45 sq.m.),6 Bedrooms,3.0,2,3.0,East,Moderately Old,436.0,,360.0,,0,0,0,0,0,0,8
flat,pareena mi casa,sector 68,1.7 Crore,8500.0,Super Built up area 1999(185.71 sq.m.),4.0,4.0,,23.0,,New Property,,,,,0,0,0,0,0,0,88
flat,paras dews,sector 106,1.2 Crore,6818.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,,9.0,North-East,Relatively New,,,,,0,1,0,0,0,0,174
house,huda,sector 38,3.5,24005.0,Plot area 162(135.45 sq.m.)Built Up area: 161 sq.yards (134.62 sq.m.)Carpet area: 160 sq.yards (133.78 sq.m.),3 Bedrooms,2.0,3,2.0,East,Moderately Old,1458.0,,1458.0,,0,0,1,0,0,1,85
flat,sare homes,sector 92,56 Lac,4729.0,Carpet area: 1184 (110 sq.m.),3.0,1.0,3.0,1.0,East,Moderately Old,,,,,0,0,0,0,0,1,75
flat,signature global solera3.7 ?,sector 107,50 Lac,7692.0,Super Built up area 546(50.73 sq.m.),2.0,2.0,1.0,11.0,,Relatively New,,,,,0,0,0,0,0,0,0
house,independent,sector 4,0.5,9259.0,Plot area 540(50.17 sq.m.),5 Bedrooms,3.0,2,3.0,West,Old Property,540.0,,540.0,,0,0,0,0,0,0,0
house,house number b-34,sector 5,0.8,8888.0,Plot area 900(83.61 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.),2 Bedrooms,2.0,1,1.0,,Old Property,900.0,,900.0,,0,0,0,0,0,0,0
flat,corona gracieux,sector 76,75 Lac,5660.0,Super Built up area 1325(123.1 sq.m.),2.0,2.0,3.0,13.0,,Relatively New,,,,,0,0,0,0,0,1,0
flat,ramsons kshitij3.7 ?,sector 95,22 Lac,6470.0,Super Built up area 340(31.59 sq.m.),1.0,1.0,1.0,2.0,,New Property,,,,,0,0,0,0,0,0,0
flat,dlf new town heights3.7 ?,sector 91,1.65 Crore,6345.0,Super Built up area 2364(219.62 sq.m.),4.0,4.0,,11.0,West,Moderately Old,,,,,0,1,0,0,0,0,72
house,independent,sector 26,14.75,51864.0,Plot area 316(264.22 sq.m.),16 Bedrooms,20.0,3+,4.0,East,New Property,2844.0,,2844.0,,1,1,1,1,0,1,153
flat,spaze privy3.9 ?,sector 72,3.1 Crore,6692.0,Super Built up area 4632(430.33 sq.m.)Carpet area: 2300 sq.ft. (213.68 sq.m.),4.0,5.0,,8.0,South,Moderately Old,,,,,1,1,1,1,0,0,136
flat,unitech fresco3.8 ?,sector 50,1.8 Crore,9589.0,Super Built up area 1877(174.38 sq.m.)Built Up area: 1870 sq.ft. (173.73 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,4.0,,6.0,North-East,Moderately Old,,,,,0,1,0,0,0,1,174
flat,emaar mgf emerald floors premier3.8 ?,sector 65,2.9 Crore,14683.0,Carpet area: 1975 (183.48 sq.m.),4.0,4.0,,0.0,North,Relatively New,,,,,0,0,1,0,0,0,50
flat,tulip violet4.2 ?,sector 69,1.5 Crore,10714.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,2.0,8.0,North-East,Relatively New,,,,,0,0,0,1,0,1,174
flat,assotech blith,sector 99,1.6 Crore,6667.0,Built Up area: 2400 (222.97 sq.m.),3.0,4.0,,15.0,,Undefined,,,,,0,0,0,0,0,0,0
flat,krrish provence estate,gwal pahari,5.5 Crore,9482.0,Super Built up area 5800(538.84 sq.m.),4.0,5.0,,11.0,East,New Property,,,,,1,1,0,1,0,0,151
flat,dlf the skycourt4.2 ?,sector 86,1.5 Crore,7894.0,Super Built up area 1900(176.52 sq.m.),3.0,3.0,1.0,16.0,East,Relatively New,,,,,0,0,0,0,1,0,49
flat,chd avenue 713.6 ?,sector 71,98 Lac,6049.0,Super Built up area 1620(150.5 sq.m.),3.0,3.0,3.0,0.0,South-East,Moderately Old,,,,,1,0,0,0,0,0,65
flat,vatika sovereign park,sector 99,2.45 Crore,8812.0,Super Built up area 2780(258.27 sq.m.),3.0,4.0,3.0,1.0,East,New Property,,,,,0,1,0,0,0,1,165
flat,unitech vistas,sector 70,52.56 Lac,4800.0,Super Built up area 1095(101.73 sq.m.),2.0,2.0,2.0,9.0,,Undefined,,,,,0,0,0,0,1,0,24
flat,paras dews,sector 106,1.25 Crore,10656.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1305 sq.ft. (121.24 sq.m.)Carpet area: 1173 sq.ft. (108.98 sq.m.),3.0,4.0,3.0,14.0,East,Relatively New,,,,,1,1,0,0,0,0,167
flat,sare crescent parc3.5 ?,sector 92,49 Lac,4909.0,Carpet area: 998 (92.72 sq.m.),2.0,2.0,2.0,2.0,,Relatively New,,,,,0,0,0,0,0,0,96
flat,pivotal devaan,sector 84,34 Lac,5831.0,Super Built up area 583(54.16 sq.m.)Carpet area: 484 sq.ft. (44.97 sq.m.),2.0,2.0,1.0,3.0,East,Relatively New,,,,,0,0,1,0,0,0,75
house,eros rosewood city4.0 ?,sector 49,4.05,20769.0,Plot area 1710(158.86 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),3 Bedrooms,3.0,3,2.0,East,Moderately Old,1950.0,,1710.0,,0,1,1,0,0,0,46
flat,bestech park view spa next4.0 ?,sector 67,2.85 Crore,12127.0,Super Built up area 2350(218.32 sq.m.),4.0,4.0,,5.0,South,Moderately Old,,,,,0,1,0,1,0,1,149
house,independent,sector 9,0.5,6083.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),3 Bedrooms,2.0,1,1.0,,Undefined,822.0,,,,0,0,0,0,0,0,0
flat,wings apartment,sector 9,1.2 Crore,6666.0,Carpet area: 1800 (167.23 sq.m.),4.0,3.0,2.0,4.0,South-East,Moderately Old,,,,,0,0,0,0,0,1,23
